City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
276,tefenni,37.3097,29.7754,292.58,57,67,1.34,TR,1717710249
277,helena valley west central,46.6629,-112.0604,303.0,28,0,4.47,US,1717710249
278,la penita de jaltomba,21.0333,-105.25,302.09,68,6,3.22,MX,1717710249
279,crane,31.3974,-102.3501,310.65,25,9,7.61,US,1717710250
280,palmer,42.1584,-72.3287,298.49,69,100,1.54,US,1717710250
281,trondheim,63.4305,10.3951,281.18,92,93,2.78,NO,1717710250
282,sabang,5.8933,95.3214,302.3,72,100,2.12,ID,1717710251
283,elko,41.0002,-115.5012,306.57,20,52,6.26,US,1717710251
284,nova sintra,14.8667,-24.7167,297.27,81,7,9.65,CV,1717710251
285,fort mcmurray,56.7268,-111.381,285.92,76,100,5.14,CA,1717710162
286,thisted,56.9552,8.6949,283.23,79,26,3.91,DK,1717710252
287,douentza,14.9951,-2.9517,307.18,33,17,11.43,ML,1717710113
288,vila franca do campo,37.7167,-25.4333,291.42,99,31,3.79,PT,1717710252
289,puerto leguizamo,-0.1934,-74.7819,297.22,90,85,1.45,CO,1717710253
290,milford haven,51.7128,-5.0341,287.38,88,11,6.87,GB,1717710068
291,nushki,29.5542,66.0215,300.13,16,34,1.61,PK,1717710252
292,st. john's,47.5649,-52.7093,284.81,92,75,4.63,CA,1717710007
293,huaicheng,23.9051,112.1931,295.31,94,99,0.57,CN,1717710254
294,forster,-32.1667,152.5167,284.31,87,13,2.46,AU,1717710053
295,broken hill,-31.95,141.4333,280.1,89,0,3.98,AU,1717710255
296,port blair,11.6667,92.75,300.17,89,75,3.09,IN,1717710255
297,prince rupert,54.3161,-130.3201,285.98,76,75,4.12,CA,1717710054
298,opuwo,-18.0607,13.84,283.9,23,21,2.45,NA,1717710256
299,bathsheba,13.2167,-59.5167,302.49,79,20,5.14,BB,1717710256
300,daru,-9.0763,143.2092,299.47,82,83,4.17,PG,1717710257
301,okha,53.5739,142.9478,277.73,90,100,0.89,RU,1717710258
302,udachny,66.4167,112.4,280.62,57,100,4.44,RU,1717710258
303,yugorsk,61.3133,63.3319,283.09,97,100,2.71,RU,1717710208
304,rawson,-43.3002,-65.1023,282.74,92,15,3.42,AR,1717710258
305,riviere-du-loup,47.8304,-69.5342,289.3,67,59,2.57,CA,1717710028
306,loreto,22.2667,-101.9667,305.52,11,77,5.54,MX,1717710259
307,dos de mayo,-27.0228,-54.6867,290.73,79,76,0.73,AR,1717709973
308,coahuayana de hidalgo,18.7,-103.6583,303.66,52,2,3.14,MX,1717710260
309,nan,18.8333,100.6667,296.45,97,100,0.23,TH,1717710260
310,primero de mayo,-32.2552,-58.4228,293.61,89,91,2.38,AR,1717710260
311,belyy yar,53.6039,91.3903,287.09,94,40,3.0,RU,1717710261
312,vernon,50.2581,-119.2691,296.65,31,70,1.03,CA,1717710261
313,antsiranana,-12.2787,49.2917,297.11,73,25,6.62,MG,1717710261
314,berezovo,63.9381,65.0419,275.77,87,5,3.53,RU,1717710262
315,at taj,24.2049,23.2857,303.0,13,1,4.55,LY,1717710262
316,lebu,-37.6167,-73.65,286.59,96,93,4.11,CL,1717710262
317,zadar,44.1197,15.2422,290.49,94,0,1.54,HR,1717710263
318,maintirano,-18.0667,44.0167,297.08,60,0,2.88,MG,1717710263
319,shelbyville,35.4834,-86.4603,303.84,51,0,4.63,US,1717710102
320,zhaoyuan,37.3592,120.3964,291.07,76,100,5.88,CN,1717710264
321,nova olinda do norte,-3.8881,-59.0942,298.79,92,90,0.79,BR,1717710264
322,escanaba,45.7453,-87.0646,291.13,59,75,5.66,US,1717710264
323,sol'-iletsk,51.1631,54.9918,289.92,92,75,1.66,RU,1717710265
324,mogadishu,2.0371,45.3438,299.72,83,100,6.18,SO,1717710265
325,guerrero negro,27.9769,-114.0611,294.26,66,93,8.73,MX,1717710266
326,yanchep,-31.55,115.6833,289.23,70,100,2.35,AU,1717710012
327,san mariano,7.5,126.0,296.51,90,99,1.17,PH,1717710266
328,inari,68.906,27.0288,289.26,65,85,1.55,FI,1717710267
329,san rafael,-34.6177,-68.3301,288.42,41,79,2.96,AR,1717710267
330,kaliganj,23.4095,89.1402,302.18,76,100,2.7,BD,1717710267
331,pratt,37.6439,-98.7376,304.49,35,0,5.66,US,1717709985
332,antonio enes,-16.2325,39.9086,297.53,82,3,2.92,MZ,1717710268
333,aldan,58.6031,125.3894,281.22,47,73,2.38,RU,1717710113
334,datong,40.0936,113.2914,287.57,87,100,3.91,CN,1717710269
335,houlton,46.1262,-67.8403,299.38,50,0,3.6,US,1717710269
336,dubbo,-32.25,148.6167,283.22,93,100,1.54,AU,1717710269
337,roses,42.262,3.1769,295.39,82,79,2.64,ES,1717710270
338,launceston,-41.45,147.1667,281.12,93,100,1.03,AU,1717710080
339,gobernador virasora,-28.05,-56.0333,295.95,97,96,1.51,AR,1717710270
340,bignona,12.8103,-16.2264,300.17,64,73,5.07,SN,1717710270
341,levuka,50.1834,-105.4011,295.0,20,20,13.89,CA,1717710271
342,nalchiti,22.6333,90.2833,301.26,88,100,1.98,BD,1717710271
343,yen bai,21.7,104.8667,298.17,92,100,0.64,VN,1717710271
344,chimoio,-19.1164,33.4833,294.07,60,0,1.42,MZ,1717710272
345,cedeira,43.6797,-8.0209,288.86,78,100,11.61,ES,1717710272
346,dul'durga,50.6761,113.5931,281.64,43,3,6.33,RU,1717710272
